shape,condition,run_number,success,iterations,execution_time,errors,stl_file,code_file,timestamp
cone,rag_only,2,False,5,116.00443172454834,"['Iteration 1: C:\\Users\\pelum\\AppData\\Local\\Temp\\tmpwchi3ckj.py:23: DeprecationWarning: `remove_degenerate_faces` is deprecated and will be removed in March 2024 replace with `self.update_faces(self.nondegenerate_faces(height=height))`\n  final_mesh.remove_degenerate_faces()\nC:\\Users\\pelum\\AppData\\Local\\Temp\\tmpwchi3ckj.py:24: DeprecationWarning: `remove_duplicate_faces` is deprecated and will be removed in March 2024: replace with `mesh.update_faces(mesh.unique_faces())`\n  final_mesh.remove_duplicate_faces()', 'Iteration 2: File ""C:\\Users\\pelum\\AppData\\Local\\Temp\\tmpcp0_8jug.py"", line 24\n    numpy_mesh = mesh.Mesh(np.zeros(faces.shape[0], dtype=mesh.Mesh.dtype)\n                          ^\nSyntaxError: \'(\' was never closed', 'Iteration 3: C:\\Users\\pelum\\AppData\\Local\\Temp\\tmp4gyo7x8t.py:20: DeprecationWarning: `remove_degenerate_faces` is deprecated and will be removed in March 2024 replace with `self.update_faces(self.nondegenerate_faces(height=height))`\n  hollow_cone.remove_degenerate_faces()\nC:\\Users\\pelum\\AppData\\Local\\Temp\\tmp4gyo7x8t.py:21: DeprecationWarning: `remove_duplicate_faces` is deprecated and will be removed in March 2024: replace with `mesh.update_faces(mesh.unique_faces())`\n  hollow_cone.remove_duplicate_faces()', 'Iteration 4: File ""C:\\Users\\pelum\\AppData\\Local\\Temp\\tmp07_4b5iq.py"", line 27\n    numpy_mesh = mesh.Mesh(np.zeros(faces.shape[0], dtype=mesh.Mesh.dtype)\n                          ^\nSyntaxError: \'(\' was never closed', 'Iteration 5: C:\\Users\\pelum\\AppData\\Local\\Temp\\tmpexhyd4bu.py:17: DeprecationWarning: `remove_degenerate_faces` is deprecated and will be removed in March 2024 replace with `self.update_faces(self.nondegenerate_faces(height=height))`\n  hollow_cone.remove_degenerate_faces()\nC:\\Users\\pelum\\AppData\\Local\\Temp\\tmpexhyd4bu.py:18: DeprecationWarning: `remove_duplicate_faces` is deprecated and will be removed in March 2024: replace with `mesh.update_faces(mesh.unique_faces())`\n  hollow_cone.remove_duplicate_faces()']",,cone_rag_only_run2.py,2025-04-30T21:03:23.559500
cone,rag_only,3,True,2,41.84017252922058,['Iteration 1: C:\\Users\\pelum\\AppData\\Local\\Temp\\tmpzp810sdp.py:17: DeprecationWarning: `remove_degenerate_faces` is deprecated and will be removed in March 2024 replace with `self.update_faces(self.nondegenerate_faces(height=height))`\n  hollow_cone.remove_degenerate_faces()\nC:\\Users\\pelum\\AppData\\Local\\Temp\\tmpzp810sdp.py:18: DeprecationWarning: `remove_duplicate_faces` is deprecated and will be removed in March 2024: replace with `mesh.update_faces(mesh.unique_faces())`\n  hollow_cone.remove_duplicate_faces()'],cone_rag_only_run3.stl,cone_rag_only_run3.py,2025-04-30T21:04:05.405678
cone,rag_only,4,True,1,23.516114950180054,[],cone_rag_only_run4.stl,cone_rag_only_run4.py,2025-04-30T21:04:28.926925
cone,rag_only,5,True,1,19.294837951660156,[],cone_rag_only_run5.stl,cone_rag_only_run5.py,2025-04-30T21:04:48.226569
cone,rag_only,6,True,2,47.21350312232971,['Iteration 1: C:\\Users\\pelum\\AppData\\Local\\Temp\\tmpnk12iw62.py:20: DeprecationWarning: `remove_degenerate_faces` is deprecated and will be removed in March 2024 replace with `self.update_faces(self.nondegenerate_faces(height=height))`\n  hollow_cone.remove_degenerate_faces()\nC:\\Users\\pelum\\AppData\\Local\\Temp\\tmpnk12iw62.py:21: DeprecationWarning: `remove_duplicate_faces` is deprecated and will be removed in March 2024: replace with `mesh.update_faces(mesh.unique_faces())`\n  hollow_cone.remove_duplicate_faces()'],cone_rag_only_run6.stl,cone_rag_only_run6.py,2025-04-30T21:05:35.444936
cone,rag_only,7,True,1,20.68155312538147,[],cone_rag_only_run7.stl,cone_rag_only_run7.py,2025-04-30T21:05:56.133705
cone,rag_only,8,True,1,20.14978265762329,[],cone_rag_only_run8.stl,cone_rag_only_run8.py,2025-04-30T21:06:16.288264
cone,rag_only,9,True,1,23.54074740409851,[],cone_rag_only_run9.stl,cone_rag_only_run9.py,2025-04-30T21:06:39.833621
cone,rag_only,10,True,1,17.23821258544922,[],cone_rag_only_run10.stl,cone_rag_only_run10.py,2025-04-30T21:06:57.076808
cone,review_only,1,True,1,39.18322801589966,[],cone_review_only_run1.stl,cone_review_only_run1.py,2025-04-30T21:07:36.264708
cone,review_only,2,True,1,41.78909754753113,[],cone_review_only_run2.stl,cone_review_only_run2.py,2025-04-30T21:08:18.058453
cone,review_only,3,True,2,56.088265895843506,"['Iteration 1: C:\\Users\\pelum\\AppData\\Local\\Temp\\tmpb2j6x11l.py:19: DeprecationWarning: `remove_degenerate_faces` is deprecated and will be removed in March 2024 replace with `self.update_faces(self.nondegenerate_faces(height=height))`\n  hollow_cone.remove_degenerate_faces()', 'Review failed: C:\\Users\\pelum\\AppData\\Local\\Temp\\tmp7lg26ew4.py:22: DeprecationWarning: `remove_degenerate_faces` is deprecated and will be removed in March 2024 replace with `self.update_faces(self.nondegenerate_faces(height=height))`\n  hollow_cone.remove_degenerate_faces()\nC:\\Users\\pelum\\AppData\\Local\\Temp\\tmp7lg26ew4.py:23: DeprecationWarning: `remove_duplicate_faces` is deprecated and will be removed in March 2024: replace with `mesh.update_faces(mesh.unique_faces())`\n  hollow_cone.remove_duplicate_faces()']",cone_review_only_run3.stl,cone_review_only_run3.py,2025-04-30T21:09:14.151365
cone,review_only,4,True,1,40.74826645851135,"['Review failed: Traceback (most recent call last):\n  File ""C:\\Users\\pelum\\AppData\\Local\\Temp\\tmppeg94tzv.py"", line 25, in <module>\n    hollow_cone = outer_cone.difference(inner_cone, engine=\'blender\')\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\base.py"", line 2932, in difference\n    return boolean.difference(\n           ~~~~~~~~~~~~~~~~~~^\n        meshes=util.chain(self, other),\n        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n    ...<2 lines>...\n        **kwargs,\n        ^^^^^^^^^\n    )\n    ^\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\boolean.py"", line 49, in difference\n    return _engines[engine](meshes, operation=""difference"", **kwargs)\n           ~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\exceptions.py"", line 34, in __call__\n    raise super().__getattribute__(""exception"")\nImportError: `blender` is not in `PATH`\n\nThe above exception was the direct cause of the following exception:\n\nTraceback (most recent call last):\n  File ""C:\\Users\\pelum\\AppData\\Local\\Temp\\tmppeg94tzv.py"", line 27, in <module>\n    raise RuntimeError(""Boolean operation failed"") from e\nRuntimeError: Boolean operation failed']",cone_review_only_run4.stl,cone_review_only_run4.py,2025-04-30T21:09:54.905353
cone,review_only,5,True,1,40.524102449417114,[],cone_review_only_run5.stl,cone_review_only_run5.py,2025-04-30T21:10:35.434314
cone,review_only,6,True,1,44.96982216835022,[],cone_review_only_run6.stl,cone_review_only_run6.py,2025-04-30T21:11:20.408835
cone,review_only,7,True,1,40.23454308509827,"['Review failed: C:\\Users\\pelum\\AppData\\Local\\Temp\\tmp104q78yp.py:33: DeprecationWarning: `mesh.smoothed()` is deprecated and will be removed in March 2024: use `mesh.smooth_shaded` or `trimesh.graph.smooth_shade(mesh)`\n  hollow_cone = hollow_cone.smoothed()\nTraceback (most recent call last):\n  File ""C:\\Users\\pelum\\AppData\\Local\\Temp\\tmp104q78yp.py"", line 36, in <module>\n    assert hollow_cone.is_watertight, ""Mesh is not watertight""\n           ^^^^^^^^^^^^^^^^^^^^^^^^^\nAssertionError: Mesh is not watertight']",cone_review_only_run7.stl,cone_review_only_run7.py,2025-04-30T21:12:00.648143
cone,review_only,8,True,1,32.31523156166077,[],cone_review_only_run8.stl,cone_review_only_run8.py,2025-04-30T21:12:32.968413
cone,review_only,9,True,1,44.09197735786438,[],cone_review_only_run9.stl,cone_review_only_run9.py,2025-04-30T21:13:17.068822
cone,review_only,10,True,1,40.140021562576294,[],cone_review_only_run10.stl,cone_review_only_run10.py,2025-04-30T21:13:57.214040
cone,full_system,1,True,1,52.72993230819702,"['Review failed: C:\\Users\\pelum\\AppData\\Local\\Temp\\tmpnais7z9u.py:32: DeprecationWarning: `remove_duplicate_faces` is deprecated and will be removed in March 2024: replace with `mesh.update_faces(mesh.unique_faces())`\n  result.remove_duplicate_faces()\nC:\\Users\\pelum\\AppData\\Local\\Temp\\tmpnais7z9u.py:33: DeprecationWarning: `remove_degenerate_faces` is deprecated and will be removed in March 2024 replace with `self.update_faces(self.nondegenerate_faces(height=height))`\n  result.remove_degenerate_faces()\nTraceback (most recent call last):\n  File ""C:\\Users\\pelum\\AppData\\Local\\Temp\\tmpnais7z9u.py"", line 51, in <module>\n    create_printable_cone()\n    ~~~~~~~~~~~~~~~~~~~~~^^\n  File ""C:\\Users\\pelum\\AppData\\Local\\Temp\\tmpnais7z9u.py"", line 46, in create_printable_cone\n    result.export(\'output.stl\', file_type=\'stl_binary\')\n    ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\base.py"", line 2831, in export\n    return export_mesh(mesh=self, file_obj=file_obj, file_type=file_type, **kwargs)\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\exchange\\export.py"", line 64, in export_mesh\n    raise ValueError(""%s exporter not available!"", file_type)\nValueError: (\'%s exporter not available!\', \'stl_binary\')']",cone_full_system_run1.stl,cone_full_system_run1.py,2025-04-30T21:14:49.949254
cone,full_system,2,True,1,50.39836525917053,"['Review failed: C:\\Users\\pelum\\AppData\\Local\\Temp\\tmpo_zd0sac.py:21: DeprecationWarning: `remove_degenerate_faces` is deprecated and will be removed in March 2024 replace with `self.update_faces(self.nondegenerate_faces(height=height))`\n  hollow_cone.remove_degenerate_faces()\nC:\\Users\\pelum\\AppData\\Local\\Temp\\tmpo_zd0sac.py:22: DeprecationWarning: `remove_duplicate_faces` is deprecated and will be removed in March 2024: replace with `mesh.update_faces(mesh.unique_faces())`\n  hollow_cone.remove_duplicate_faces()\nTraceback (most recent call last):\n  File ""C:\\Users\\pelum\\AppData\\Local\\Temp\\tmpo_zd0sac.py"", line 30, in <module>\n    hollow_cone.export(\'hollow_cone.stl\', file_type=\'stl_binary\')\n    ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\base.py"", line 2831, in export\n    return export_mesh(mesh=self, file_obj=file_obj, file_type=file_type, **kwargs)\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\exchange\\export.py"", line 64, in export_mesh\n    raise ValueError(""%s exporter not available!"", file_type)\nValueError: (\'%s exporter not available!\', \'stl_binary\')']",cone_full_system_run2.stl,cone_full_system_run2.py,2025-04-30T21:15:40.352782
cone,full_system,3,True,3,98.91509318351746,"['Iteration 1: C:\\Users\\pelum\\AppData\\Local\\Temp\\tmpwp1k4dsz.py:20: DeprecationWarning: `remove_degenerate_faces` is deprecated and will be removed in March 2024 replace with `self.update_faces(self.nondegenerate_faces(height=height))`\n  hollow_cone.remove_degenerate_faces()\nC:\\Users\\pelum\\AppData\\Local\\Temp\\tmpwp1k4dsz.py:21: DeprecationWarning: `remove_duplicate_faces` is deprecated and will be removed in March 2024: replace with `mesh.update_faces(mesh.unique_faces())`\n  hollow_cone.remove_duplicate_faces()', 'Iteration 2: File ""C:\\Users\\pelum\\AppData\\Local\\Temp\\tmptyxcl__0.py"", line 26\n    numpy_mesh = mesh.Mesh(np.zeros(faces.shape[0], dtype=mesh.Mesh.dtype)\n                          ^\nSyntaxError: \'(\' was never closed', 'Review failed: File ""C:\\Users\\pelum\\AppData\\Local\\Temp\\tmpwlfvr9np.py"", line 29\n    numpy_mesh = mesh.Mesh(np.zeros(faces.shape[0], dtype=mesh.Mesh.dtype)\n                          ^\nSyntaxError: \'(\' was never closed']",cone_full_system_run3.stl,cone_full_system_run3.py,2025-04-30T21:17:19.273149
cone,full_system,4,True,2,84.0478127002716,['Iteration 1: C:\\Users\\pelum\\AppData\\Local\\Temp\\tmpp2haj886.py:27: DeprecationWarning: `remove_degenerate_faces` is deprecated and will be removed in March 2024 replace with `self.update_faces(self.nondegenerate_faces(height=height))`\n  final_mesh.remove_degenerate_faces()\nC:\\Users\\pelum\\AppData\\Local\\Temp\\tmpp2haj886.py:28: DeprecationWarning: `remove_duplicate_faces` is deprecated and will be removed in March 2024: replace with `mesh.update_faces(mesh.unique_faces())`\n  final_mesh.remove_duplicate_faces()'],cone_full_system_run4.stl,cone_full_system_run4.py,2025-04-30T21:18:43.326981
cone,full_system,5,True,1,54.41906476020813,[],cone_full_system_run5.stl,cone_full_system_run5.py,2025-04-30T21:19:37.751431
cone,full_system,6,True,1,47.19211745262146,"['Review failed: Traceback (most recent call last):\n  File ""C:\\Users\\pelum\\AppData\\Local\\Temp\\tmp3qdebr4_.py"", line 14, in <module>\n    hollow_cone = outer_cone.difference(inner_cone, engine=\'blender\')\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\base.py"", line 2932, in difference\n    return boolean.difference(\n           ~~~~~~~~~~~~~~~~~~^\n        meshes=util.chain(self, other),\n        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n    ...<2 lines>...\n        **kwargs,\n        ^^^^^^^^^\n    )\n    ^\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\boolean.py"", line 49, in difference\n    return _engines[engine](meshes, operation=""difference"", **kwargs)\n           ~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\exceptions.py"", line 34, in __call__\n    raise super().__getattribute__(""exception"")\nImportError: `blender` is not in `PATH`']",cone_full_system_run6.stl,cone_full_system_run6.py,2025-04-30T21:20:24.949138
cone,full_system,7,True,2,80.34174108505249,"['Iteration 1: C:\\Users\\pelum\\AppData\\Local\\Temp\\tmpona48xtb.py:20: DeprecationWarning: `remove_degenerate_faces` is deprecated and will be removed in March 2024 replace with `self.update_faces(self.nondegenerate_faces(height=height))`\n  hollow_cone.remove_degenerate_faces()\nC:\\Users\\pelum\\AppData\\Local\\Temp\\tmpona48xtb.py:21: DeprecationWarning: `remove_duplicate_faces` is deprecated and will be removed in March 2024: replace with `mesh.update_faces(mesh.unique_faces())`\n  hollow_cone.remove_duplicate_faces()', 'Review failed: C:\\Users\\pelum\\AppData\\Local\\Temp\\tmpfx0dp0d2.py:18: DeprecationWarning: `remove_duplicate_faces` is deprecated and will be removed in March 2024: replace with `mesh.update_faces(mesh.unique_faces())`\n  hollow_cone.remove_duplicate_faces()\nC:\\Users\\pelum\\AppData\\Local\\Temp\\tmpfx0dp0d2.py:19: DeprecationWarning: `remove_degenerate_faces` is deprecated and will be removed in March 2024 replace with `self.update_faces(self.nondegenerate_faces(height=height))`\n  hollow_cone.remove_degenerate_faces()\nTraceback (most recent call last):\n  File ""C:\\Users\\pelum\\AppData\\Local\\Temp\\tmpfx0dp0d2.py"", line 32, in <module>\n    hollow_cone.export(\'output.stl\', file_type=\'stl_binary\')\n    ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\base.py"", line 2831, in export\n    return export_mesh(mesh=self, file_obj=file_obj, file_type=file_type, **kwargs)\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\exchange\\export.py"", line 64, in export_mesh\n    raise ValueError(""%s exporter not available!"", file_type)\nValueError: (\'%s exporter not available!\', \'stl_binary\')']",cone_full_system_run7.stl,cone_full_system_run7.py,2025-04-30T21:21:45.295912
cone,full_system,8,True,1,55.720977783203125,['Review failed: C:\\Users\\pelum\\AppData\\Local\\Temp\\tmp6qrrwe99.py:52: DeprecationWarning: `remove_duplicate_faces` is deprecated and will be removed in March 2024: replace with `mesh.update_faces(mesh.unique_faces())`\n  final_mesh.remove_duplicate_faces()\nC:\\Users\\pelum\\AppData\\Local\\Temp\\tmp6qrrwe99.py:53: DeprecationWarning: `remove_degenerate_faces` is deprecated and will be removed in March 2024 replace with `self.update_faces(self.nondegenerate_faces(height=height))`\n  final_mesh.remove_degenerate_faces()'],cone_full_system_run8.stl,cone_full_system_run8.py,2025-04-30T21:22:41.022219
cone,full_system,9,True,3,98.69397282600403,"['Iteration 1: C:\\Users\\pelum\\AppData\\Local\\Temp\\tmpclisgtlz.py:18: DeprecationWarning: `remove_degenerate_faces` is deprecated and will be removed in March 2024 replace with `self.update_faces(self.nondegenerate_faces(height=height))`\n  hollow_cone.remove_degenerate_faces()\nC:\\Users\\pelum\\AppData\\Local\\Temp\\tmpclisgtlz.py:19: DeprecationWarning: `remove_duplicate_faces` is deprecated and will be removed in March 2024: replace with `mesh.update_faces(mesh.unique_faces())`\n  hollow_cone.remove_duplicate_faces()', 'Iteration 2: File ""C:\\Users\\pelum\\AppData\\Local\\Temp\\tmps1jzpu0v.py"", line 29\n    numpy_mesh = mesh.Mesh(np.zeros(faces.shape[0], dtype=mesh.Mesh.dtype)\n                          ^\nSyntaxError: \'(\' was never closed', 'Review failed: Traceback (most recent call last):\n  File ""C:\\Users\\pelum\\AppData\\Local\\Temp\\tmpfc9jctrh.py"", line 18, in <module>\n    hollow_cone = hollow_cone.union(base)\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\base.py"", line 2896, in union\n    return boolean.union(\n           ~~~~~~~~~~~~~^\n        meshes=util.chain(self, other),\n        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n    ...<2 lines>...\n        **kwargs,\n        ^^^^^^^^^\n    )\n    ^\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\boolean.py"", line 77, in union\n    raise ValueError(""Not all meshes are volumes!"")\nValueError: Not all meshes are volumes!']",cone_full_system_run9.stl,cone_full_system_run9.py,2025-04-30T21:24:19.723528
cone,full_system,10,True,1,53.43015646934509,[],cone_full_system_run10.stl,cone_full_system_run10.py,2025-04-30T21:25:13.159007
pyramid,baseline,1,True,1,30.724628686904907,[],pyramid_baseline_run1.stl,pyramid_baseline_run1.py,2025-04-30T21:25:43.889113
pyramid,baseline,2,False,5,152.82895612716675,"['Iteration 1: Traceback (most recent call last):\n  File ""C:\\Users\\pelum\\AppData\\Local\\Temp\\tmpimjilwyu.py"", line 46, in <module>\n    hollow_pyramid = outer_mesh.difference(inner_mesh)\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\base.py"", line 2932, in difference\n    return boolean.difference(\n           ~~~~~~~~~~~~~~~~~~^\n        meshes=util.chain(self, other),\n        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n    ...<2 lines>...\n        **kwargs,\n        ^^^^^^^^^\n    )\n    ^\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\boolean.py"", line 47, in difference\n    raise ValueError(""Not all meshes are volumes!"")\nValueError: Not all meshes are volumes!', 'Iteration 2: Traceback (most recent call last):\n  File ""C:\\Users\\pelum\\AppData\\Local\\Temp\\tmphxlemok1.py"", line 48, in <module>\n    hollow_pyramid = outer_mesh.difference(inner_mesh, engine=\'blender\')\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\base.py"", line 2932, in difference\n    return boolean.difference(\n           ~~~~~~~~~~~~~~~~~~^\n        meshes=util.chain(self, other),\n        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n    ...<2 lines>...\n        **kwargs,\n        ^^^^^^^^^\n    )\n    ^\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\boolean.py"", line 49, in difference\n    return _engines[engine](meshes, operation=""difference"", **kwargs)\n           ~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\exceptions.py"", line 34, in __call__\n    raise super().__getattribute__(""exception"")\nImportError: `blender` is not in `PATH`', 'Iteration 3: Traceback (most recent call last):\n  File ""C:\\Users\\pelum\\AppData\\Local\\Temp\\tmp0j9mnlyg.py"", line 30, in <module>\n    hollow_pyramid = outer_mesh.difference(inner_mesh, engine=\'scad\')\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\base.py"", line 2932, in difference\n    return boolean.difference(\n           ~~~~~~~~~~~~~~~~~~^\n        meshes=util.chain(self, other),\n        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n    ...<2 lines>...\n        **kwargs,\n        ^^^^^^^^^\n    )\n    ^\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\boolean.py"", line 49, in difference\n    return _engines[engine](meshes, operation=""difference"", **kwargs)\n           ~~~~~~~~^^^^^^^^\nKeyError: \'scad\'', 'Iteration 4: Traceback (most recent call last):\n  File ""C:\\Users\\pelum\\AppData\\Local\\Temp\\tmpi1ibmxha.py"", line 46, in <module>\n    hollow_pyramid = outer_mesh.difference(inner_mesh, engine=\'blender\')\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\base.py"", line 2932, in difference\n    return boolean.difference(\n           ~~~~~~~~~~~~~~~~~~^\n        meshes=util.chain(self, other),\n        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n    ...<2 lines>...\n        **kwargs,\n        ^^^^^^^^^\n    )\n    ^\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\boolean.py"", line 49, in difference\n    return _engines[engine](meshes, operation=""difference"", **kwargs)\n           ~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\exceptions.py"", line 34, in __call__\n    raise super().__getattribute__(""exception"")\nImportError: `blender` is not in `PATH`', 'Iteration 5: Traceback (most recent call last):\n  File ""C:\\Users\\pelum\\AppData\\Local\\Temp\\tmpdnv4ujqq.py"", line 42, in <module>\n    hollow_pyramid = outer_mesh.difference(inner_mesh, engine=\'scad\')\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\base.py"", line 2932, in difference\n    return boolean.difference(\n           ~~~~~~~~~~~~~~~~~~^\n        meshes=util.chain(self, other),\n        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n    ...<2 lines>...\n        **kwargs,\n        ^^^^^^^^^\n    )\n    ^\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\boolean.py"", line 49, in difference\n    return _engines[engine](meshes, operation=""difference"", **kwargs)\n           ~~~~~~~~^^^^^^^^\nKeyError: \'scad\'']",,pyramid_baseline_run2.py,2025-04-30T21:28:16.723088
pyramid,baseline,3,True,1,28.49057173728943,[],pyramid_baseline_run3.stl,pyramid_baseline_run3.py,2025-04-30T21:28:45.219383
pyramid,baseline,4,True,3,90.10775804519653,"['Iteration 1: Traceback (most recent call last):\n  File ""C:\\Users\\pelum\\AppData\\Local\\Temp\\tmpti9297yy.py"", line 47, in <module>\n    hollow_pyramid = outer_mesh.difference(inner_mesh)\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\base.py"", line 2932, in difference\n    return boolean.difference(\n           ~~~~~~~~~~~~~~~~~~^\n        meshes=util.chain(self, other),\n        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n    ...<2 lines>...\n        **kwargs,\n        ^^^^^^^^^\n    )\n    ^\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\boolean.py"", line 47, in difference\n    raise ValueError(""Not all meshes are volumes!"")\nValueError: Not all meshes are volumes!', 'Iteration 2: Traceback (most recent call last):\n  File ""C:\\Users\\pelum\\AppData\\Local\\Temp\\tmpmo6hxg1d.py"", line 41, in <module>\n    hollow_pyramid = outer_mesh.difference(inner_mesh, engine=\'blender\')\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\base.py"", line 2932, in difference\n    return boolean.difference(\n           ~~~~~~~~~~~~~~~~~~^\n        meshes=util.chain(self, other),\n        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n    ...<2 lines>...\n        **kwargs,\n        ^^^^^^^^^\n    )\n    ^\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\boolean.py"", line 49, in difference\n    return _engines[engine](meshes, operation=""difference"", **kwargs)\n           ~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\exceptions.py"", line 34, in __call__\n    raise super().__getattribute__(""exception"")\nImportError: `blender` is not in `PATH`']",pyramid_baseline_run4.stl,pyramid_baseline_run4.py,2025-04-30T21:30:15.337391
pyramid,baseline,5,True,2,56.50814127922058,"['Iteration 1: Traceback (most recent call last):\n  File ""C:\\Users\\pelum\\AppData\\Local\\Temp\\tmpu0pz3ndz.py"", line 46, in <module>\n    hollow_pyramid = outer_mesh.difference(inner_mesh)\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\base.py"", line 2932, in difference\n    return boolean.difference(\n           ~~~~~~~~~~~~~~~~~~^\n        meshes=util.chain(self, other),\n        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n    ...<2 lines>...\n        **kwargs,\n        ^^^^^^^^^\n    )\n    ^\n  File ""C:\\Users\\pelum\\PycharmProjects\\PythonProject9\\.venv\\Lib\\site-packages\\trimesh\\boolean.py"", line 47, in difference\n    raise ValueError(""Not all meshes are volumes!"")\nValueError: Not all meshes are volumes!']",pyramid_baseline_run5.stl,pyramid_baseline_run5.py,2025-04-30T21:31:11.851473
pyramid,baseline,6,True,1,29.793604135513306,[],pyramid_baseline_run6.stl,pyramid_baseline_run6.py,2025-04-30T21:31:41.651851
